START,Time,,Upstream Pressure,,Downstream Pressure
DATA,70.75,PT_EU,60.362,PT_ED,-32.502
DATA,70.8,PT_EU,100.684,PT_ED,5.376
DATA,70.85,PT_EU,71.359,PT_ED,-44.721
DATA,70.9,PT_EU,65.249,PT_ED,-33.724
DATA,70.95,PT_EU,108.016,PT_ED,2.933
DATA,71,PT_EU,108.016,PT_ED,5.376
DATA,71.05,PT_EU,106.794,PT_ED,1.711
DATA,71.1,PT_EU,109.238,PT_ED,0.489
DATA,71.15,PT_EU,71.359,PT_ED,4.154
DATA,71.2,PT_EU,57.918,PT_ED,-42.278
DATA,71.25,PT_EU,105.572,PT_ED,6.598
DATA,71.3,PT_EU,97.019,PT_ED,6.598
DATA,71.35,PT_EU,97.019,PT_ED,-37.39
DATA,71.4,PT_EU,97.019,PT_ED,-9.286
DATA,71.45,PT_EU,60.362,PT_ED,-6.843
DATA,71.5,PT_EU,71.359,PT_ED,-37.39
DATA,71.55,PT_EU,110.459,PT_ED,6.598
DATA,71.6,PT_EU,100.684,PT_ED,5.376
DATA,71.65,PT_EU,111.681,PT_ED,9.042
DATA,71.7,PT_EU,105.572,PT_ED,5.376
DATA,71.75,PT_EU,68.915,PT_ED,-0.733
DATA,71.8,PT_EU,71.359,PT_ED,-31.281
DATA,71.85,PT_EU,109.238,PT_ED,6.598
DATA,71.9,PT_EU,97.019,PT_ED,-0.733
DATA,71.95,PT_EU,62.805,PT_ED,-38.612
DATA,72,PT_EU,78.69,PT_ED,7.82
DATA,72.05,PT_EU,70.137,PT_ED,5.376
DATA,72.1,PT_EU,59.14,PT_ED,-34.946
DATA,72.15,PT_EU,111.681,PT_ED,9.042
DATA,72.2,PT_EU,109.238,PT_ED,2.933
DATA,72.25,PT_EU,132.454,PT_ED,6.598
DATA,72.3,PT_EU,106.794,PT_ED,2.933
DATA,72.35,PT_EU,66.471,PT_ED,1.711
DATA,72.4,PT_EU,61.584,PT_ED,-41.056
DATA,72.45,PT_EU,105.572,PT_ED,4.154
DATA,72.5,PT_EU,109.238,PT_ED,5.376
DATA,72.55,PT_EU,112.903,PT_ED,6.598
DATA,72.6,PT_EU,101.906,PT_ED,-1.955
DATA,72.65,PT_EU,71.359,PT_ED,-6.843
DATA,72.7,PT_EU,71.359,PT_ED,-33.724
DATA,72.75,PT_EU,109.238,PT_ED,5.376
DATA,72.8,PT_EU,48.143,PT_ED,-69.159
DATA,72.85,PT_EU,98.24,PT_ED,5.376
DATA,72.9,PT_EU,108.016,PT_ED,-5.621
DATA,72.95,PT_EU,70.137,PT_ED,-42.278
DATA,73,PT_EU,67.693,PT_ED,-33.724
DATA,73.05,PT_EU,110.459,PT_ED,6.598
DATA,73.1,PT_EU,68.915,PT_ED,-31.281
DATA,73.15,PT_EU,109.238,PT_ED,-3.177
DATA,73.2,PT_EU,109.238,PT_ED,5.376
DATA,73.25,PT_EU,65.249,PT_ED,-33.724
DATA,73.3,PT_EU,62.805,PT_ED,-36.168
DATA,73.35,PT_EU,106.794,PT_ED,4.154
DATA,73.4,PT_EU,59.14,PT_ED,-36.168
DATA,73.45,PT_EU,100.684,PT_ED,-8.065
DATA,73.5,PT_EU,106.794,PT_ED,4.154
DATA,73.55,PT_EU,62.805,PT_ED,-34.946
DATA,73.6,PT_EU,67.693,PT_ED,-43.5
DATA,73.65,PT_EU,93.353,PT_ED,-1.955
DATA,73.7,PT_EU,70.137,PT_ED,-31.281
DATA,73.75,PT_EU,109.238,PT_ED,-0.733
DATA,73.8,PT_EU,109.238,PT_ED,5.376
DATA,73.85,PT_EU,71.359,PT_ED,-42.278
DATA,73.9,PT_EU,110.459,PT_ED,-32.502
DATA,73.95,PT_EU,109.238,PT_ED,-1.955
DATA,74,PT_EU,60.362,PT_ED,-36.168
DATA,74.05,PT_EU,94.575,PT_ED,4.154
DATA,74.1,PT_EU,57.918,PT_ED,5.376
DATA,74.15,PT_EU,61.584,PT_ED,-36.168
DATA,74.2,PT_EU,110.459,PT_ED,-1.955
DATA,74.25,PT_EU,72.581,PT_ED,-36.168
DATA,74.3,PT_EU,110.459,PT_ED,10.264
DATA,74.35,PT_EU,92.131,PT_ED,-1.955
DATA,74.4,PT_EU,71.359,PT_ED,-32.502
DATA,74.45,PT_EU,60.362,PT_ED,-30.059
DATA,74.5,PT_EU,109.238,PT_ED,4.154
DATA,74.55,PT_EU,68.915,PT_ED,-32.502
DATA,74.6,PT_EU,110.459,PT_ED,6.598
DATA,74.65,PT_EU,109.238,PT_ED,-10.508
DATA,74.7,PT_EU,72.581,PT_ED,-28.837
DATA,74.75,PT_EU,101.906,PT_ED,6.598
DATA,74.8,PT_EU,109.238,PT_ED,4.154
DATA,74.85,PT_EU,65.249,PT_ED,-33.724
DATA,74.9,PT_EU,109.238,PT_ED,-11.73
DATA,74.95,PT_EU,49.365,PT_ED,-25.171
DATA,75,PT_EU,-63.05,PT_ED,-153.47
DATA,75.05,PT_EU,50.587,PT_ED,-56.94
DATA,75.1,PT_EU,38.368,PT_ED,-64.272
DATA,75.15,PT_EU,108.016,PT_ED,39.589
DATA,75.2,PT_EU,-1.955,PT_ED,-8.065
DATA,75.25,PT_EU,-11.73,PT_ED,0.489
DATA,75.3,PT_EU,81.134,PT_ED,31.036
DATA,75.35,PT_EU,67.693,PT_ED,62.805
DATA,75.4,PT_EU,17.595,PT_ED,51.808
DATA,75.45,PT_EU,59.14,PT_ED,49.365
DATA,75.5,PT_EU,18.817,PT_ED,48.143
DATA,75.55,PT_EU,9.042,PT_ED,9.042
DATA,75.6,PT_EU,44.477,PT_ED,40.811
DATA,75.65,PT_EU,49.365,PT_ED,38.368
DATA,75.7,PT_EU,10.264,PT_ED,-4.399
DATA,75.75,PT_EU,28.592,PT_ED,24.927
DATA,75.8,PT_EU,-3.177,PT_ED,-4.399
DATA,75.85,PT_EU,0.489,PT_ED,-4.399
DATA,75.9,PT_EU,32.258,PT_ED,32.258
DATA,75.95,PT_EU,1.711,PT_ED,29.814
DATA,76,PT_EU,39.589,PT_ED,28.592
DATA,76.05,PT_EU,-0.733,PT_ED,20.039
DATA,76.1,PT_EU,-6.843,PT_ED,-10.508
DATA,76.15,PT_EU,22.483,PT_ED,29.814
DATA,76.2,PT_EU,37.146,PT_ED,20.039
DATA,76.25,PT_EU,-6.843,PT_ED,-21.505
DATA,76.3,PT_EU,34.702,PT_ED,18.817
DATA,76.35,PT_EU,-12.952,PT_ED,-11.73
DATA,76.4,PT_EU,-21.505,PT_ED,-9.286
DATA,76.45,PT_EU,34.702,PT_ED,20.039
DATA,76.5,PT_EU,-11.73,PT_ED,23.705
DATA,76.55,PT_EU,-1.955,PT_ED,-11.73
DATA,76.6,PT_EU,-5.621,PT_ED,12.708
DATA,76.65,PT_EU,-1.955,PT_ED,-12.952
DATA,76.7,PT_EU,35.924,PT_ED,-15.396
DATA,76.75,PT_EU,35.924,PT_ED,22.483
DATA,76.8,PT_EU,-4.399,PT_ED,-25.171
DATA,76.85,PT_EU,31.036,PT_ED,-15.396
DATA,76.9,PT_EU,-15.396,PT_ED,-21.505
DATA,76.95,PT_EU,-4.399,PT_ED,-20.283
DATA,77,PT_EU,29.814,PT_ED,11.486
DATA,77.05,PT_EU,-5.621,PT_ED,21.261
DATA,77.1,PT_EU,-3.177,PT_ED,-21.505
DATA,77.15,PT_EU,23.705,PT_ED,24.927
DATA,77.2,PT_EU,-31.281,PT_ED,-45.943
DATA,77.25,PT_EU,33.48,PT_ED,-14.174
DATA,77.3,PT_EU,29.814,PT_ED,22.483
DATA,77.35,PT_EU,-3.177,PT_ED,-27.615
DATA,77.4,PT_EU,34.702,PT_ED,-27.615
DATA,77.45,PT_EU,-4.399,PT_ED,-20.283
DATA,77.5,PT_EU,-4.399,PT_ED,-17.84
DATA,77.55,PT_EU,26.149,PT_ED,23.705
DATA,77.6,PT_EU,-6.843,PT_ED,17.595
DATA,77.65,PT_EU,-4.399,PT_ED,-20.283
DATA,77.7,PT_EU,33.48,PT_ED,15.152
DATA,77.75,PT_EU,-8.065,PT_ED,-22.727
DATA,77.8,PT_EU,22.483,PT_ED,12.708
DATA,77.85,PT_EU,32.258,PT_ED,23.705
DATA,77.9,PT_EU,-9.286,PT_ED,-25.171
DATA,77.95,PT_EU,37.146,PT_ED,-16.618
DATA,78,PT_EU,23.705,PT_ED,-4.399
DATA,78.05,PT_EU,31.036,PT_ED,-19.062
DATA,78.1,PT_EU,32.258,PT_ED,18.817
DATA,78.15,PT_EU,-11.73,PT_ED,-20.283
DATA,78.2,PT_EU,-11.73,PT_ED,-16.618
DATA,78.25,PT_EU,23.705,PT_ED,6.598
DATA,78.3,PT_EU,-6.843,PT_ED,17.595
DATA,78.35,PT_EU,24.927,PT_ED,16.373
DATA,78.4,PT_EU,33.48,PT_ED,21.261
DATA,78.45,PT_EU,-6.843,PT_ED,-22.727
DATA,78.5,PT_EU,20.039,PT_ED,-28.837
DATA,78.55,PT_EU,20.039,PT_ED,18.817
DATA,78.6,PT_EU,-1.955,PT_ED,-16.618
DATA,78.65,PT_EU,33.48,PT_ED,9.042
DATA,78.7,PT_EU,-11.73,PT_ED,-15.396
DATA,78.75,PT_EU,-6.843,PT_ED,-14.174
DATA,78.8,PT_EU,21.261,PT_ED,21.261
DATA,78.85,PT_EU,-5.621,PT_ED,22.483
DATA,78.9,PT_EU,-5.621,PT_ED,-27.615
DATA,78.95,PT_EU,-3.177,PT_ED,21.261
DATA,79,PT_EU,-11.73,PT_ED,-14.174
DATA,79.05,PT_EU,32.258,PT_ED,15.152
DATA,79.1,PT_EU,33.48,PT_ED,5.376
DATA,79.15,PT_EU,-3.177,PT_ED,-15.396
DATA,79.2,PT_EU,-21.505,PT_ED,23.705
DATA,79.25,PT_EU,-12.952,PT_ED,-15.396
DATA,79.3,PT_EU,32.258,PT_ED,27.37
DATA,79.35,PT_EU,32.258,PT_ED,12.708
DATA,79.4,PT_EU,-3.177,PT_ED,-16.618
DATA,79.45,PT_EU,27.37,PT_ED,-16.618
DATA,79.5,PT_EU,-5.621,PT_ED,22.483
DATA,79.55,PT_EU,33.48,PT_ED,-17.84
DATA,79.6,PT_EU,23.705,PT_ED,22.483
DATA,79.65,PT_EU,-4.399,PT_ED,-23.949
DATA,79.7,PT_EU,-8.065,PT_ED,-14.174
DATA,79.75,PT_EU,31.036,PT_ED,5.376
DATA,79.8,PT_EU,-5.621,PT_ED,-22.727
DATA,79.85,PT_EU,20.039,PT_ED,23.705
DATA,79.9,PT_EU,-5.621,PT_ED,16.373
DATA,79.95,PT_EU,-6.843,PT_ED,-14.174
DATA,80,PT_EU,34.702,PT_ED,29.814
DATA,80.05,PT_EU,32.258,PT_ED,21.261
DATA,80.1,PT_EU,33.48,PT_ED,7.82
DATA,80.15,PT_EU,5.376,PT_ED,15.152
DATA,80.2,PT_EU,-4.399,PT_ED,-15.396
DATA,80.25,PT_EU,28.592,PT_ED,-14.174
DATA,80.3,PT_EU,27.37,PT_ED,13.93
DATA,80.35,PT_EU,-11.73,PT_ED,-16.618
DATA,80.4,PT_EU,18.817,PT_ED,22.483
DATA,80.45,PT_EU,-10.508,PT_ED,-19.062
DATA,80.5,PT_EU,-12.952,PT_ED,-16.618
DATA,80.55,PT_EU,21.261,PT_ED,22.483
DATA,80.6,PT_EU,-5.621,PT_ED,17.595
DATA,80.65,PT_EU,22.483,PT_ED,21.261
DATA,80.7,PT_EU,-163.245,PT_ED,-165.689
DATA,80.75,PT_EU,-23.949,PT_ED,-71.603
DATA,80.8,PT_EU,-20.283,PT_ED,-23.949
DATA,80.85,PT_EU,-54.497,PT_ED,-65.494
DATA,80.9,PT_EU,-3.177,PT_ED,-26.393
DATA,80.95,PT_EU,-55.718,PT_ED,-26.393
DATA,81,PT_EU,-118.035,PT_ED,-118.035
DATA,81.05,PT_EU,35.924,PT_ED,5.376
DATA,81.1,PT_EU,4.154,PT_ED,5.376
DATA,81.15,PT_EU,4.154,PT_ED,-32.502
DATA,81.2,PT_EU,40.811,PT_ED,-3.177
DATA,81.25,PT_EU,51.808,PT_ED,-33.724
DATA,81.3,PT_EU,56.696,PT_ED,5.376
DATA,81.35,PT_EU,17.595,PT_ED,-49.609
DATA,81.4,PT_EU,22.483,PT_ED,-30.059
DATA,81.45,PT_EU,53.03,PT_ED,6.598
DATA,81.5,PT_EU,24.927,PT_ED,6.598
DATA,81.55,PT_EU,64.027,PT_ED,2.933
DATA,81.6,PT_EU,28.592,PT_ED,7.82
DATA,81.65,PT_EU,26.149,PT_ED,-31.281
DATA,81.7,PT_EU,73.803,PT_ED,10.264
DATA,81.75,PT_EU,42.033,PT_ED,2.933
DATA,81.8,PT_EU,40.811,PT_ED,-33.724
DATA,81.85,PT_EU,29.814,PT_ED,-4.399
DATA,81.9,PT_EU,45.699,PT_ED,-30.059
DATA,81.95,PT_EU,83.578,PT_ED,9.042
DATA,82,PT_EU,87.243,PT_ED,7.82
DATA,82.05,PT_EU,44.477,PT_ED,-36.168
DATA,82.1,PT_EU,86.022,PT_ED,2.933
DATA,82.15,PT_EU,27.37,PT_ED,-64.272
DATA,82.2,PT_EU,92.131,PT_ED,10.264
DATA,82.25,PT_EU,77.468,PT_ED,0.489
DATA,82.3,PT_EU,55.474,PT_ED,-31.281
DATA,82.35,PT_EU,95.797,PT_ED,13.93
DATA,82.4,PT_EU,55.474,PT_ED,-28.837
DATA,82.45,PT_EU,94.575,PT_ED,10.264
DATA,82.5,PT_EU,88.465,PT_ED,2.933
DATA,82.55,PT_EU,56.696,PT_ED,-41.056
DATA,82.6,PT_EU,86.022,PT_ED,-36.168
DATA,82.65,PT_EU,89.687,PT_ED,6.598
DATA,82.7,PT_EU,87.243,PT_ED,11.486
DATA,82.75,PT_EU,94.575,PT_ED,9.042
DATA,82.8,PT_EU,59.14,PT_ED,-27.615
DATA,82.85,PT_EU,98.24,PT_ED,-32.502
DATA,82.9,PT_EU,97.019,PT_ED,9.042
DATA,82.95,PT_EU,34.702,PT_ED,-28.837
DATA,83,PT_EU,97.019,PT_ED,9.042
DATA,83.05,PT_EU,60.362,PT_ED,-39.834
DATA,83.1,PT_EU,84.8,PT_ED,-32.502
DATA,83.15,PT_EU,86.022,PT_ED,9.042
DATA,83.2,PT_EU,55.474,PT_ED,-26.393
DATA,83.25,PT_EU,99.462,PT_ED,-27.615
DATA,83.3,PT_EU,60.362,PT_ED,-30.059
DATA,83.35,PT_EU,99.462,PT_ED,-30.059
DATA,83.4,PT_EU,98.24,PT_ED,-5.621
DATA,83.45,PT_EU,57.918,PT_ED,-32.502
DATA,83.5,PT_EU,92.131,PT_ED,-28.837
DATA,83.55,PT_EU,92.131,PT_ED,4.154
DATA,83.6,PT_EU,104.35,PT_ED,-28.837
DATA,83.65,PT_EU,97.019,PT_ED,0.489
DATA,83.7,PT_EU,61.584,PT_ED,-27.615
DATA,83.75,PT_EU,60.362,PT_ED,-48.387
DATA,83.8,PT_EU,98.24,PT_ED,-3.177
DATA,83.85,PT_EU,98.24,PT_ED,-27.615
DATA,83.9,PT_EU,89.687,PT_ED,5.376
DATA,83.95,PT_EU,51.808,PT_ED,-37.39
DATA,84,PT_EU,61.584,PT_ED,-27.615
DATA,84.05,PT_EU,95.797,PT_ED,6.598
DATA,84.1,PT_EU,61.584,PT_ED,-28.837
DATA,84.15,PT_EU,98.24,PT_ED,9.042
DATA,84.2,PT_EU,61.584,PT_ED,-28.837
DATA,84.25,PT_EU,101.906,PT_ED,-28.837
DATA,84.3,PT_EU,82.356,PT_ED,-3.177
DATA,84.35,PT_EU,53.03,PT_ED,-28.837
DATA,84.4,PT_EU,56.696,PT_ED,-39.834
DATA,84.45,PT_EU,53.03,PT_ED,-26.393
DATA,84.5,PT_EU,87.243,PT_ED,-27.615
DATA,84.55,PT_EU,90.909,PT_ED,0.489
DATA,84.6,PT_EU,57.918,PT_ED,-41.056
DATA,84.65,PT_EU,101.906,PT_ED,-27.615
DATA,84.7,PT_EU,98.24,PT_ED,-5.621
DATA,84.75,PT_EU,93.353,PT_ED,-28.837
DATA,84.8,PT_EU,94.575,PT_ED,10.264
DATA,84.85,PT_EU,49.365,PT_ED,-28.837
DATA,84.9,PT_EU,122.678,PT_ED,-27.615
DATA,84.95,PT_EU,95.797,PT_ED,7.82
DATA,85,PT_EU,62.805,PT_ED,-27.615
DATA,85.05,PT_EU,97.019,PT_ED,4.154
DATA,85.1,PT_EU,46.921,PT_ED,-28.837
DATA,85.15,PT_EU,99.462,PT_ED,-26.393
DATA,85.2,PT_EU,97.019,PT_ED,5.376
DATA,85.25,PT_EU,62.805,PT_ED,-38.612
DATA,85.3,PT_EU,100.684,PT_ED,6.598
DATA,85.35,PT_EU,59.14,PT_ED,-26.393
DATA,85.4,PT_EU,95.797,PT_ED,-37.39
DATA,85.45,PT_EU,99.462,PT_ED,7.82
DATA,85.5,PT_EU,54.252,PT_ED,-34.946
DATA,85.55,PT_EU,82.356,PT_ED,-31.281
DATA,85.6,PT_EU,56.696,PT_ED,-32.502
DATA,85.65,PT_EU,95.797,PT_ED,12.708
DATA,85.7,PT_EU,97.019,PT_ED,9.042
DATA,85.75,PT_EU,61.584,PT_ED,-26.393
DATA,85.8,PT_EU,84.8,PT_ED,12.708
DATA,85.85,PT_EU,98.24,PT_ED,-4.399
DATA,85.9,PT_EU,88.465,PT_ED,6.598
DATA,85.95,PT_EU,98.24,PT_ED,4.154
DATA,86,PT_EU,62.805,PT_ED,-37.39
DATA,86.05,PT_EU,89.687,PT_ED,12.708
DATA,86.1,PT_EU,98.24,PT_ED,-8.065
DATA,86.15,PT_EU,53.03,PT_ED,-37.39
DATA,86.2,PT_EU,60.362,PT_ED,9.042
DATA,86.25,PT_EU,59.14,PT_ED,-28.837
DATA,86.3,PT_EU,98.24,PT_ED,5.376
DATA,86.35,PT_EU,50.587,PT_ED,10.264
DATA,86.4,PT_EU,61.584,PT_ED,-26.393
DATA,86.45,PT_EU,97.019,PT_ED,7.82
DATA,86.5,PT_EU,56.696,PT_ED,-28.837
DATA,86.55,PT_EU,95.797,PT_ED,10.264
DATA,86.6,PT_EU,51.808,PT_ED,-3.177
DATA,86.65,PT_EU,57.918,PT_ED,-36.168
DATA,86.7,PT_EU,79.912,PT_ED,0.489
DATA,86.75,PT_EU,62.805,PT_ED,2.933
DATA,86.8,PT_EU,99.462,PT_ED,9.042
DATA,86.85,PT_EU,54.252,PT_ED,-27.615
DATA,86.9,PT_EU,51.808,PT_ED,-26.393
DATA,86.95,PT_EU,97.019,PT_ED,9.042
DATA,87,PT_EU,50.587,PT_ED,10.264
DATA,87.05,PT_EU,87.243,PT_ED,5.376
DATA,87.1,PT_EU,62.805,PT_ED,-37.39
DATA,87.15,PT_EU,94.575,PT_ED,-28.837
DATA,87.2,PT_EU,97.019,PT_ED,9.042
DATA,87.25,PT_EU,60.362,PT_ED,-28.837
DATA,87.3,PT_EU,88.465,PT_ED,-30.059
DATA,87.35,PT_EU,61.584,PT_ED,-26.393
DATA,87.4,PT_EU,101.906,PT_ED,1.711
DATA,87.45,PT_EU,99.462,PT_ED,9.042
DATA,87.5,PT_EU,53.03,PT_ED,-31.281
DATA,87.55,PT_EU,81.134,PT_ED,2.933
DATA,87.6,PT_EU,98.24,PT_ED,9.042
DATA,87.65,PT_EU,88.465,PT_ED,11.486
DATA,87.7,PT_EU,98.24,PT_ED,-6.843
DATA,87.75,PT_EU,55.474,PT_ED,-26.393
DATA,87.8,PT_EU,88.465,PT_ED,15.152
DATA,87.85,PT_EU,93.353,PT_ED,1.711
DATA,87.9,PT_EU,61.584,PT_ED,-26.393
DATA,87.95,PT_EU,56.696,PT_ED,-4.399
DATA,88,PT_EU,-54.497,PT_ED,-135.142
DATA,88.05,PT_EU,18.817,PT_ED,-77.713
DATA,88.1,PT_EU,-16.618,PT_ED,-109.482
DATA,88.15,PT_EU,22.483,PT_ED,-127.81
DATA,88.2,PT_EU,31.036,PT_ED,2.933
DATA,88.25,PT_EU,-21.505,PT_ED,-23.949
DATA,88.3,PT_EU,28.592,PT_ED,34.702
DATA,88.35,PT_EU,-50.831,PT_ED,-50.831
DATA,88.4,PT_EU,60.362,PT_ED,54.252
DATA,88.45,PT_EU,21.261,PT_ED,38.368
DATA,88.5,PT_EU,20.039,PT_ED,-0.733
DATA,88.55,PT_EU,17.595,PT_ED,0.489
DATA,88.6,PT_EU,2.933,PT_ED,-0.733
DATA,88.65,PT_EU,48.143,PT_ED,38.368
DATA,88.7,PT_EU,0.489,PT_ED,37.146
DATA,88.75,PT_EU,1.711,PT_ED,-8.065
DATA,88.8,PT_EU,6.598,PT_ED,32.258
DATA,88.85,PT_EU,43.255,PT_ED,-5.621
DATA,88.9,PT_EU,34.702,PT_ED,27.37
DATA,88.95,PT_EU,-5.621,PT_ED,-44.721
DATA,89,PT_EU,37.146,PT_ED,-8.065
DATA,89.05,PT_EU,34.702,PT_ED,28.592
DATA,89.1,PT_EU,35.924,PT_ED,31.036
DATA,89.15,PT_EU,38.368,PT_ED,26.149
DATA,89.2,PT_EU,-0.733,PT_ED,-10.508
DATA,89.25,PT_EU,34.702,PT_ED,27.37
DATA,89.3,PT_EU,-1.955,PT_ED,21.261
DATA,89.35,PT_EU,-1.955,PT_ED,-16.618
DATA,89.4,PT_EU,-4.399,PT_ED,7.82
DATA,89.45,PT_EU,-10.508,PT_ED,-12.952
DATA,89.5,PT_EU,24.927,PT_ED,26.149
DATA,89.55,PT_EU,-3.177,PT_ED,23.705
DATA,89.6,PT_EU,-11.73,PT_ED,-14.174
DATA,89.65,PT_EU,20.039,PT_ED,21.261
DATA,89.7,PT_EU,-6.843,PT_ED,-14.174
DATA,89.75,PT_EU,2.933,PT_ED,22.483
DATA,89.8,PT_EU,-10.508,PT_ED,-19.062
DATA,89.85,PT_EU,34.702,PT_ED,-14.174
DATA,89.9,PT_EU,34.702,PT_ED,13.93
DATA,89.95,PT_EU,-1.955,PT_ED,-16.618
DATA,90,PT_EU,21.261,PT_ED,22.483
DATA,90.05,PT_EU,-11.73,PT_ED,-15.396
DATA,90.1,PT_EU,33.48,PT_ED,22.483
DATA,90.15,PT_EU,18.817,PT_ED,20.039
DATA,90.2,PT_EU,-3.177,PT_ED,-14.174
DATA,90.25,PT_EU,-8.065,PT_ED,21.261
DATA,90.3,PT_EU,-6.843,PT_ED,-17.84
DATA,90.35,PT_EU,28.592,PT_ED,22.483
DATA,90.4,PT_EU,-3.177,PT_ED,21.261
DATA,90.45,PT_EU,32.258,PT_ED,-14.174
DATA,90.5,PT_EU,22.483,PT_ED,18.817
DATA,90.55,PT_EU,37.146,PT_ED,-23.949
DATA,90.6,PT_EU,32.258,PT_ED,22.483
DATA,90.65,PT_EU,-6.843,PT_ED,-14.174
DATA,90.7,PT_EU,24.927,PT_ED,26.149
DATA,90.75,PT_EU,32.258,PT_ED,18.817
DATA,90.8,PT_EU,-3.177,PT_ED,-16.618
DATA,90.85,PT_EU,-10.508,PT_ED,16.373
DATA,90.9,PT_EU,-1.955,PT_ED,-16.618
DATA,90.95,PT_EU,20.039,PT_ED,21.261
DATA,91,PT_EU,-14.174,PT_ED,16.373
DATA,91.05,PT_EU,-9.286,PT_ED,-26.393
DATA,91.1,PT_EU,24.927,PT_ED,6.598
DATA,91.15,PT_EU,31.036,PT_ED,-27.615
DATA,91.2,PT_EU,31.036,PT_ED,21.261
DATA,91.25,PT_EU,-4.399,PT_ED,-16.618
DATA,91.3,PT_EU,31.036,PT_ED,10.264
DATA,91.35,PT_EU,-59.384,PT_ED,-32.502
DATA,91.4,PT_EU,-49.609,PT_ED,-58.162
DATA,91.45,PT_EU,-53.275,PT_ED,-63.05
DATA,91.5,PT_EU,-75.269,PT_ED,-85.044
DATA,91.55,PT_EU,-37.39,PT_ED,-54.497
DATA,91.6,PT_EU,4.154,PT_ED,-10.508
DATA,91.65,PT_EU,48.143,PT_ED,-39.834
DATA,91.7,PT_EU,54.252,PT_ED,0.489
DATA,91.75,PT_EU,49.365,PT_ED,9.042
DATA,91.8,PT_EU,61.584,PT_ED,0.489
DATA,91.85,PT_EU,29.814,PT_ED,-30.059
DATA,91.9,PT_EU,57.918,PT_ED,-25.171
DATA,91.95,PT_EU,35.924,PT_ED,5.376
DATA,92,PT_EU,78.69,PT_ED,5.376
DATA,92.05,PT_EU,45.699,PT_ED,-30.059
DATA,92.1,PT_EU,48.143,PT_ED,-31.281
DATA,92.15,PT_EU,89.687,PT_ED,4.154
DATA,92.2,PT_EU,55.474,PT_ED,-31.281
DATA,92.25,PT_EU,98.24,PT_ED,-32.502
DATA,92.3,PT_EU,60.362,PT_ED,-30.059
DATA,92.35,PT_EU,98.24,PT_ED,6.598
DATA,92.4,PT_EU,101.906,PT_ED,-0.733
DATA,92.45,PT_EU,62.805,PT_ED,-33.724
DATA,92.5,PT_EU,98.24,PT_ED,7.82
DATA,92.55,PT_EU,68.915,PT_ED,-8.065
DATA,92.6,PT_EU,92.131,PT_ED,5.376
DATA,92.65,PT_EU,71.359,PT_ED,-31.281
DATA,92.7,PT_EU,104.35,PT_ED,-11.73
DATA,92.75,PT_EU,99.462,PT_ED,-5.621
DATA,92.8,PT_EU,70.137,PT_ED,-34.946
DATA,92.85,PT_EU,109.238,PT_ED,1.711
DATA,92.9,PT_EU,71.359,PT_ED,-31.281
DATA,92.95,PT_EU,99.462,PT_ED,2.933
DATA,93,PT_EU,64.027,PT_ED,-9.286
DATA,93.05,PT_EU,66.471,PT_ED,-42.278
DATA,93.1,PT_EU,104.35,PT_ED,-1.955
DATA,93.15,PT_EU,62.805,PT_ED,6.598
DATA,93.2,PT_EU,108.016,PT_ED,6.598
DATA,93.25,PT_EU,66.471,PT_ED,-41.056
DATA,93.3,PT_EU,110.459,PT_ED,-3.177
DATA,93.35,PT_EU,109.238,PT_ED,2.933
DATA,93.4,PT_EU,71.359,PT_ED,-38.612
DATA,93.45,PT_EU,67.693,PT_ED,-1.955
DATA,93.5,PT_EU,61.584,PT_ED,-48.387
DATA,93.55,PT_EU,105.572,PT_ED,-1.955
DATA,93.6,PT_EU,72.581,PT_ED,4.154
DATA,93.65,PT_EU,67.693,PT_ED,-32.502
DATA,93.7,PT_EU,105.572,PT_ED,-3.177
DATA,93.75,PT_EU,109.238,PT_ED,6.598
DATA,93.8,PT_EU,110.459,PT_ED,-1.955
DATA,93.85,PT_EU,72.581,PT_ED,-36.168
DATA,93.9,PT_EU,90.909,PT_ED,1.711
DATA,93.95,PT_EU,68.915,PT_ED,0.489
DATA,94,PT_EU,70.137,PT_ED,-33.724
DATA,94.05,PT_EU,72.581,PT_ED,-32.502
DATA,94.1,PT_EU,111.681,PT_ED,7.82
DATA,94.15,PT_EU,101.906,PT_ED,1.711
DATA,94.2,PT_EU,72.581,PT_ED,-31.281
DATA,94.25,PT_EU,110.459,PT_ED,9.042
DATA,94.3,PT_EU,108.016,PT_ED,-4.399
DATA,94.35,PT_EU,106.794,PT_ED,4.154
DATA,94.4,PT_EU,53.03,PT_ED,4.154
DATA,94.45,PT_EU,68.915,PT_ED,-31.281
DATA,94.5,PT_EU,106.794,PT_ED,5.376
DATA,94.55,PT_EU,66.471,PT_ED,-38.612
DATA,94.6,PT_EU,59.14,PT_ED,-41.056
DATA,94.65,PT_EU,70.137,PT_ED,-36.168
DATA,94.7,PT_EU,75.024,PT_ED,-21.505
DATA,94.75,PT_EU,100.684,PT_ED,-6.843
DATA,94.8,PT_EU,57.918,PT_ED,-31.281
DATA,94.85,PT_EU,101.906,PT_ED,-8.065
DATA,94.9,PT_EU,68.915,PT_ED,4.154
DATA,94.95,PT_EU,108.016,PT_ED,4.154
DATA,95,PT_EU,71.359,PT_ED,-36.168
DATA,95.05,PT_EU,109.238,PT_ED,-4.399
DATA,95.1,PT_EU,97.019,PT_ED,-8.065
